Genre,imdbId,Feature1,Feature2
Action|Comedy|Crime,1650554,Action,0
Comedy|Romance|Drama,114113,Comedy,2
Action|Adventure,96895,Action,0
Comedy|Romance|War,37077,Comedy,2
Action|Drama|War,418763,Action,0
Drama|Romance,116714,Drama,1
Comedy|Drama|Romance,356680,Comedy,2
Comedy|Drama,376961,Comedy,2
Action|Comedy|Crime,4535650,Action,0
Drama|Sport,78950,Drama,1
Comedy,3097204,Comedy,2
Drama|Romance|War,46806,Drama,1
Drama|Horror|Thriller,1663655,Drama,1
Drama|History,59896,Drama,1
Comedy|Crime|Mystery,72081,Comedy,2
Comedy,3421186,Comedy,2
Drama,25791,Drama,1
Action|Adventure|Drama,377062,Action,0
Drama,2219516,Drama,1
Action|Comedy,970529,Action,0
Drama|Romance,424430,Drama,1
Comedy|Horror|Sci-Fi,357585,Comedy,2
Action|Drama|History,3735246,Action,0
Drama|Romance,838231,Drama,1
Drama|Romance,41452,Drama,1
Drama,463032,Drama,1
Comedy|Crime|Fantasy,99656,Comedy,2
Action|Thriller,234516,Action,0
Comedy,1255955,Comedy,2
Drama|Horror|Music,98090,Drama,1
Comedy|Drama,1043451,Comedy,2
Drama,265825,Drama,1
Action|Comedy|Horror,90190,Action,0
Drama,441733,Drama,1
Drama|Romance,2415496,Drama,1
Drama|Romance,295743,Drama,1
Drama|Film-Noir|Mystery,46791,Drama,1
Action|Comedy|Crime,1611840,Action,0
Drama,3659786,Drama,1
Drama,2302531,Drama,1
Action|Drama|Thriller,179063,Action,0
Comedy|Fantasy|Musical,116707,Comedy,2
Drama|History|Romance,41497,Drama,1
Drama|Sport,42894,Drama,1
Drama|Fantasy|Romance,1559547,Drama,1
Comedy|Romance,119434,Comedy,2
Drama|Romance,120244,Drama,1
Comedy|Romance,314431,Comedy,2
Comedy|Horror|Mystery,122247,Comedy,2
Comedy,96839,Comedy,2
Comedy|Romance,54473,Comedy,2
Drama|Fantasy|Romance,254481,Drama,1
Drama|History,222012,Drama,1
Comedy,1866205,Comedy,2
Comedy|Drama,1381505,Comedy,2
Drama|Music,114127,Drama,1
Drama|Horror|Sci-Fi,47034,Drama,1
Action|Adventure|Sci-Fi,871427,Action,0
Comedy,1477837,Comedy,2
Action|Drama,300470,Action,0
Action|Crime|Drama,80707,Action,0
Action,3616894,Action,0
Action|Adventure|Fantasy,58544,Action,0
Comedy|Drama,1754736,Comedy,2
Comedy,4392266,Comedy,2
Comedy|Fantasy|Short,288252,Comedy,2
Drama,113490,Drama,1
Drama|War,50699,Drama,1
Comedy|Crime,73482,Comedy,2
Action|Comedy|Romance,290331,Action,0
Comedy,2461736,Comedy,2
Comedy|Music,1616543,Comedy,2
Comedy|Drama,875113,Comedy,2
Comedy|Romance,116928,Comedy,2
Comedy,1193096,Comedy,2
Comedy,77180,Comedy,2
Action|Drama|War,22353,Action,0
Comedy|Romance,33157,Comedy,2
Comedy|Drama|Music,1649780,Comedy,2
Comedy|Romance,295289,Comedy,2
Comedy|Family|Sport,285685,Comedy,2
Action|Drama|Thriller,112740,Action,0
Comedy|Drama|Romance,212423,Comedy,2
Drama|Sci-Fi|Sport,79225,Drama,1
Drama|Romance,86994,Drama,1
Comedy|Romance,239986,Comedy,2
Action|Comedy|Sci-Fi,3775086,Action,0
Comedy|Thriller,106671,Comedy,2
Drama|Romance,1600524,Drama,1
Comedy|Romance,205000,Comedy,2
Comedy|Mystery,347369,Comedy,2
Comedy,1127702,Comedy,2
Comedy,106877,Comedy,2
Drama,425321,Drama,1
Drama|Romance,112365,Drama,1
Comedy|Romance,78721,Comedy,2
Comedy|Drama|Romance,1366312,Comedy,2
Comedy|Drama|Romance,412637,Comedy,2
Drama|Sport,60472,Drama,1
Comedy|Romance,380420,Comedy,2
Action|Horror|Mystery,1659343,Action,0
Comedy|Horror|Sci-Fi,411805,Comedy,2
Comedy,109255,Comedy,2
Drama,85878,Drama,1
Drama,79875,Drama,1
Drama,1525344,Drama,1
Drama,5223624,Drama,1
Action|Drama|History,120775,Action,0
Comedy|Crime|Drama,21508,Comedy,2
Drama|Romance|War,58277,Drama,1
Comedy|Crime|Drama,127288,Comedy,2
Comedy|Drama|Thriller,462721,Comedy,2
Drama|Fantasy,1298530,Drama,1
Comedy|Drama|Romance,118113,Comedy,2
Comedy|Horror,2330458,Comedy,2
Drama|Romance,16669,Drama,1
Comedy|Drama|Music,910847,Comedy,2
Drama,3900206,Drama,1
Drama|Sport,113956,Drama,1
Comedy,91534,Comedy,2
Drama,1309449,Drama,1
Comedy,2546038,Comedy,2
Drama,2063781,Drama,1
Comedy|Drama,185534,Comedy,2
Action,2251662,Action,0
Action|Drama|Thriller,454602,Action,0
Comedy,68835,Comedy,2
Comedy|Drama,112628,Comedy,2
Comedy,67685,Comedy,2
Comedy|Drama|Sport,80546,Comedy,2
Action|Comedy,165362,Action,0
Comedy|Horror,1650555,Comedy,2
Drama,817225,Drama,1
Drama|Thriller,804522,Drama,1
Comedy|Drama,114571,Comedy,2
Drama|History|War,91892,Drama,1
Comedy,2004420,Comedy,2
Action|Horror|Sci-Fi,228333,Action,0
Drama,22725,Drama,1
Action|Adventure|Drama,53994,Action,0
Comedy|Drama|Romance,109484,Comedy,2
Comedy|Drama|Family,42327,Comedy,2
Comedy,478566,Comedy,2
Comedy,139683,Comedy,2
Action|Adventure|Fantasy,1866426,Action,0
Comedy,2098627,Comedy,2
Comedy|Drama|Musical,301524,Comedy,2
Comedy|Romance,1231586,Comedy,2
Drama,69049,Drama,1
Action|Drama|Romance,2308773,Action,0
Comedy|Crime|Drama,1697851,Comedy,2
Comedy|Romance,35169,Comedy,2
Drama,99969,Drama,1
Action|Biography|Drama,107096,Action,0
Drama|Romance,240402,Drama,1
Action|Comedy,2304655,Action,0
Drama,388318,Drama,1
Comedy|Drama,76404,Comedy,2
Comedy|Drama,69807,Comedy,2
Drama|Horror,98486,Drama,1
Comedy|Mystery,167423,Comedy,2
Drama,3646344,Drama,1
Action|Drama|Thriller,459605,Action,0
Action|Crime|Drama,92641,Action,0
Action|Horror|Thriller,3551400,Action,0
Comedy|Drama,51834,Comedy,2
Comedy,191053,Comedy,2
Drama|Romance,1239290,Drama,1
Comedy,2889050,Comedy,2
Comedy|Music|Romance,758766,Comedy,2
Comedy|Drama|Family,108037,Comedy,2
Comedy|Romance,1142988,Comedy,2
Drama,1549589,Drama,1
Drama,70640,Drama,1
Comedy|Drama,61722,Comedy,2
Comedy|Crime|Drama,2381941,Comedy,2
Comedy|Romance,2191861,Comedy,2
Action|Adventure|Fantasy,277296,Action,0
Comedy|Crime|Drama,266452,Comedy,2
Action|Comedy|Crime,1705772,Action,0
Comedy|Crime|Drama,812243,Comedy,2
Drama,2287655,Drama,1
Comedy|Crime,57967,Comedy,2
Comedy,111562,Comedy,2
Comedy|Drama|Romance,53877,Comedy,2
Comedy|Drama|Romance,115639,Comedy,2
Comedy,93690,Comedy,2
Action|Adventure|Comedy,3110958,Action,0
Comedy|Drama|Romance,345549,Comedy,2
Drama|Thriller,109161,Drama,1
Comedy|Romance,261184,Comedy,2
Comedy|Fantasy|Romance,29682,Comedy,2
Drama|Horror|Thriller,325655,Drama,1
Drama|Film-Noir|Thriller,37330,Drama,1
Action|Drama|Thriller,5282006,Action,0
Drama|Mystery|Romance,201485,Drama,1
Comedy,1592530,Comedy,2
Comedy,2360446,Comedy,2
Drama|Romance,114039,Drama,1
Comedy|Drama|Romance,492492,Comedy,2
Comedy,2261542,Comedy,2
Drama|Romance,40536,Drama,1
Action|Comedy|Horror,1674047,Action,0
Action|Drama,84921,Action,0
Action|Crime|Horror,105459,Action,0
Drama,808348,Drama,1
Comedy|Drama,1846487,Comedy,2
Drama|Thriller,116287,Drama,1
Drama,1787767,Drama,1
Comedy|Drama,474917,Comedy,2
Action|Adventure|Sci-Fi,114898,Action,0
Comedy|Horror,89907,Comedy,2
Action|Drama,1843202,Action,0
Comedy|Drama|Romance,1235170,Comedy,2
Comedy|Drama|Romance,211387,Comedy,2
Drama,36034,Drama,1
Drama,201631,Drama,1
Drama|History,1366409,Drama,1
Comedy|Fantasy|Horror,100740,Comedy,2
Drama|Mystery|Romance,1320347,Drama,1
Drama,1076251,Drama,1
Action|Adventure|Drama,202154,Action,0
Comedy|Drama,855824,Comedy,2
Drama,91820,Drama,1
Drama|Thriller,1764183,Drama,1
Drama,4424228,Drama,1
Action|Crime|Drama,216165,Action,0
Comedy|Music,1104733,Comedy,2
Comedy,5737882,Comedy,2
Action|Romance,326600,Action,0
Drama|Thriller,1479269,Drama,1
Comedy|Music|Romance,120888,Comedy,2
Comedy|Romance,28816,Comedy,2
Drama,494969,Drama,1
Action|Adventure|Drama,1483803,Action,0
Drama|Thriller,101590,Drama,1
Action,74521,Action,0
Comedy,81536,Comedy,2
Comedy|Romance,16672,Comedy,2
Drama|History|Romance,366721,Drama,1
Action|Comedy|Sci-Fi,1830713,Action,0
Action|Adventure|Romance,108650,Action,0
Drama,307901,Drama,1
Comedy|Romance,110832,Comedy,2
Comedy,2112129,Comedy,2
Action|Drama|History,284880,Action,0
Comedy,250491,Comedy,2
Comedy|Drama,1081935,Comedy,2
Comedy,1399210,Comedy,2
Drama|Romance|Thriller,110259,Drama,1
Comedy|War,110123,Comedy,2
Drama|Mystery|Thriller,169156,Drama,1
Action|Adventure|Crime,90130,Action,0
Action|Romance|Thriller,167116,Action,0
Comedy|Drama|Music,455958,Comedy,2
Comedy|Drama|Fantasy,1876360,Comedy,2
Drama|War,313608,Drama,1
Comedy|Drama,340377,Comedy,2
Action|Adventure|Sci-Fi,122961,Action,0
Drama|Romance,379461,Drama,1
Action|Comedy|Crime,181316,Action,0
Comedy|Drama|Musical,32376,Comedy,2
Drama,60486,Drama,1
Action|Comedy|Crime,1258134,Action,0
Comedy,1198196,Comedy,2
Action|Adventure|Family,113497,Action,0
Action|Thriller,106946,Action,0
Comedy|Drama,1428556,Comedy,2
Drama,57242,Drama,1
Comedy|Crime|Thriller,335245,Comedy,2
Drama|Fantasy,3416532,Drama,1
Comedy,252488,Comedy,2
Drama|Romance,794374,Drama,1
Drama,53437,Drama,1
Comedy|Drama|Romance,469184,Comedy,2
Drama,39531,Drama,1
Action|Comedy|Sci-Fi,1034314,Action,0
Comedy|Drama|Romance,1408972,Comedy,2
Drama,117951,Drama,1
Comedy,43622,Comedy,2
Drama|Music,95564,Drama,1
Comedy,86264,Comedy,2
Drama|Comedy,75268,Drama,1
Comedy|Drama|Sport,347449,Comedy,2
Drama|Family,112445,Drama,1
Comedy,3596842,Comedy,2
Comedy,118111,Comedy,2
Action|Comedy|Crime,208003,Action,0
Comedy,474476,Comedy,2
Action|Horror|Sci-Fi,2303110,Action,0
Comedy,1511514,Comedy,2
Action|Adventure|Sci-Fi,86346,Action,0
Comedy|Musical|Romance,23303,Comedy,2
Comedy,107930,Comedy,2
Comedy|Drama,1262981,Comedy,2
Comedy|Crime|Drama,112889,Comedy,2
Drama,85136,Drama,1
Comedy,36055,Comedy,2
Comedy|Drama|Romance,1391137,Comedy,2
Action|Drama,4851640,Action,0
Drama,2664080,Drama,1
Drama|Horror|Mystery,483719,Drama,1
Drama|Horror|Thriller,2364897,Drama,1
Comedy,90274,Comedy,2
Action|Adventure|Sci-Fi,81573,Action,0
Action|Comedy|Crime,227984,Action,0
Comedy|Crime,44829,Comedy,2
Action|Comedy|Horror,1727885,Action,0
Comedy,440270,Comedy,2
Comedy|Drama|Fantasy,3974790,Comedy,2
Action|Crime|Drama,2515034,Action,0
Drama,1268989,Drama,1
Drama|Music|Romance,781435,Drama,1
Drama,212826,Drama,1
Drama|Thriller,4647784,Drama,1
Drama|Mystery|Thriller,275468,Drama,1
Action|Fantasy|Horror,2301900,Action,0
Comedy|Drama|Romance,120772,Comedy,2
Comedy|Drama|Romance,418586,Comedy,2
Action|Sci-Fi|Thriller,1411250,Action,0
Comedy|Crime|Drama,62492,Comedy,2
Action|Adventure|Comedy,92493,Action,0
Drama|Mystery|Thriller,120662,Drama,1
Drama,3545324,Drama,1
Comedy|Drama|Romance,66445,Comedy,2
Drama,1525838,Drama,1
Comedy|Drama|Musical,24069,Comedy,2
Comedy|Fantasy|Romance,88161,Comedy,2
Action|Crime|Drama,3442990,Action,0
Comedy|Drama,215369,Comedy,2
Drama,423514,Drama,1
Drama,1106448,Drama,1
Drama|Crime,293007,Drama,1
Comedy|Mystery|Romance,56923,Comedy,2
Action|Adventure|Sci-Fi,1876446,Action,0
Comedy|Drama|Romance,282768,Comedy,2
Drama,2580658,Drama,1
Comedy|Drama,4125220,Comedy,2
Drama|Romance,37558,Drama,1
Comedy|Romance,4104022,Comedy,2
Drama,77383,Drama,1
Comedy|Drama|Romance,5364518,Comedy,2
Action|Drama|Thriller,202682,Action,0
Comedy,48014,Comedy,2
Comedy|Crime|Romance,120374,Comedy,2
Comedy|Drama,675266,Comedy,2
Drama|Music|Romance,216605,Drama,1
Action|Adventure,81506,Action,0
Comedy|Drama|Music,158371,Comedy,2
Drama|Comedy,109732,Drama,1
Comedy|Horror,59044,Comedy,2
Comedy|Family|Sport,469937,Comedy,2
Drama,4287610,Drama,1
Comedy,1436559,Comedy,2
Action|Adventure|Horror,2996684,Action,0
Action|Crime|Drama,1975249,Action,0
Drama|Romance,1120985,Drama,1
Comedy,57920,Comedy,2
Drama,2327453,Drama,1
Drama|Thriller,102945,Drama,1
Drama|Romance|Western,55184,Drama,1
Action|Crime|Film-Noir,43643,Action,0
Comedy,57400,Comedy,2
Comedy,63983,Comedy,2
Comedy|Musical|Romance,49866,Comedy,2
Drama|Fantasy|Horror,278067,Drama,1
Action|Horror|Sci-Fi,3439114,Action,0
Comedy|Fantasy|Horror,104083,Comedy,2
Drama,480269,Drama,1
Drama|Musical|Romance,26768,Drama,1
Comedy|Horror,2290065,Comedy,2
Action|Drama|Fantasy,89851,Action,0
Action|Adventure|Sci-Fi,86141,Action,0
Drama,363768,Drama,1
Comedy|Crime|Drama,205430,Comedy,2
Comedy|Music|Romance,44117,Comedy,2
Comedy,4079776,Comedy,2
Comedy,3698408,Comedy,2
Comedy|Crime|Horror,2072933,Comedy,2
Drama,1143155,Drama,1
Drama|Short,197626,Drama,1
Action|Sport,4790268,Action,0
Action|Comedy|Crime,74279,Action,0
Comedy|Horror|Mystery,64627,Comedy,2
Comedy|Drama,73317,Comedy,2
Comedy|Fantasy,2828996,Comedy,2
Action|Adventure|Comedy,65225,Action,0
Action|Drama|Sport,99371,Action,0
Drama|Comedy,177749,Drama,1
Action|Horror|Sci-Fi,371954,Action,0
Action|Comedy|War,4687848,Action,0
Action|Horror,95483,Action,0
Drama|War,44497,Drama,1
Drama,466500,Drama,1
Comedy|Drama|Mystery,23327,Comedy,2
Drama,476735,Drama,1
Drama|Mystery|Thriller,142688,Drama,1
Comedy|Crime,101700,Comedy,2
Comedy|Drama,1517214,Comedy,2
Comedy|Drama|Romance,465375,Comedy,2
Comedy|Drama|Romance,443465,Comedy,2
Drama|Music,109331,Drama,1
Action|Crime|Drama,1712261,Action,0
Drama|Sci-Fi|Thriller,1835955,Drama,1
Drama,120408,Drama,1
Drama,3687186,Drama,1
Action|Adventure|Comedy,85892,Action,0
Comedy|Drama|Romance,81758,Comedy,2
Drama,117994,Drama,1
Comedy|Music,79813,Comedy,2
Comedy|Drama,2207050,Comedy,2
Action|Drama,80905,Action,0
Action|Adventure|Thriller,59800,Action,0
Drama,25471,Drama,1
Drama|Romance|Western,60884,Drama,1
Action|Drama|Thriller,374184,Action,0
Drama,1748016,Drama,1
Comedy|Drama|Romance,27042,Comedy,2
Drama,24633,Drama,1
Drama,90319,Drama,1
Drama|Romance|Sport,68564,Drama,1
Comedy|Drama,1187044,Comedy,2
Comedy|Horror,1984110,Comedy,2
Comedy,131325,Comedy,2
Comedy|Drama,914845,Comedy,2
Comedy|Drama|Musical,393956,Comedy,2
Drama,57068,Drama,1
Comedy|Drama|Romance,1186370,Comedy,2
Drama,451038,Drama,1
Drama,2797242,Drama,1
Drama,83090,Drama,1
Action|Adventure|Drama,96446,Action,0
Drama|Thriller,1189073,Drama,1
Comedy|Crime,63094,Comedy,2
Comedy|Drama,443352,Comedy,2
Action|Comedy|Horror,94961,Action,0
Drama|Romance,457308,Drama,1
Comedy,1737237,Comedy,2
Drama|Musical,57168,Drama,1
Drama|Mystery|Romance,1092634,Drama,1
Comedy|Mystery|Romance,28138,Comedy,2
Comedy,425395,Comedy,2
Comedy|Crime|Mystery,86551,Comedy,2
Drama|Thriller,107606,Drama,1
Comedy|Romance,91935,Comedy,2
Comedy|Family,64026,Comedy,2
Action|Crime|Drama,432267,Action,0
Comedy|Romance,43526,Comedy,2
Drama,3187076,Drama,1
Drama,74487,Drama,1
Drama,150282,Drama,1
Action|Comedy|Drama,89461,Action,0
Comedy|Drama,385056,Comedy,2
Comedy|Drama,215516,Comedy,2
Comedy|Romance,57543,Comedy,2
Comedy|Musical|Romance,281303,Comedy,2
Comedy|Drama,85868,Comedy,2
Drama,1194235,Drama,1
Drama|History,3336934,Drama,1
Comedy,48104,Comedy,2
Comedy|Romance|Sport,360201,Comedy,2
Comedy,1692084,Comedy,2
Action|Adventure|Thriller,70328,Action,0
Drama,113725,Drama,1
Drama,290145,Drama,1
Comedy|Horror|Mystery,17739,Comedy,2
Drama|Horror|Mystery,1034306,Drama,1
Action|Thriller,416712,Action,0
Drama,84807,Drama,1
Comedy|Musical,36422,Comedy,2
Comedy|Drama|Romance,35567,Comedy,2
Drama|Fantasy|Horror,347840,Drama,1
Comedy,1194610,Comedy,2
Comedy|Musical|Romance,43968,Comedy,2
Drama|Crime,20269,Drama,1
Comedy|Romance,1965065,Comedy,2
Drama|Mystery|Romance,89739,Drama,1
Action|Drama|Sci-Fi,991178,Action,0
Comedy|Drama|Thriller,67109,Comedy,2
Comedy|Romance,433349,Comedy,2
Action|Adventure|Drama,117998,Action,0
Comedy,129280,Comedy,2
Comedy,356721,Comedy,2
Action|Thriller,1234719,Action,0
Comedy|Drama|Music,3312830,Comedy,2
Drama|Romance,117909,Drama,1
Drama,22017,Drama,1
Comedy,1645170,Comedy,2
Comedy,3804556,Comedy,2
Comedy,811137,Comedy,2
Action|Drama|War,485863,Action,0
Comedy|Sport,282171,Comedy,2
Drama|Romance|Thriller,308383,Drama,1
Action|Comedy|Romance,1018723,Action,0
Drama,36947,Drama,1
Drama|Horror|Thriller,119791,Drama,1
Drama|War|Adventure,76175,Drama,1
Comedy,3349884,Comedy,2
Action|Drama|Sci-Fi,113278,Action,0
Comedy|Drama|Fantasy,101889,Comedy,2
Drama|History|Romance,46851,Drama,1
Drama|History|Romance,56187,Drama,1
Action|Drama|Fantasy,372873,Action,0
Drama|Mystery,2106671,Drama,1
Comedy|Drama|Romance,49177,Comedy,2
Comedy,43699,Comedy,2
Comedy|Drama|Romance,106966,Comedy,2
Drama,59477,Drama,1
Comedy|Musical,61791,Comedy,2
Drama|Family|Fantasy,29992,Drama,1
Comedy|Family|Romance,2315500,Comedy,2
Drama|Mystery|Romance,400237,Drama,1
Action|Romance|Comedy,296696,Action,0
Drama|Sci-Fi|Thriller,2625810,Drama,1
Comedy|Drama|Musical,485272,Comedy,2
Comedy,63800,Comedy,2
Comedy|Crime|Drama,89066,Comedy,2
Comedy|Romance,1233482,Comedy,2
Comedy,250990,Comedy,2
Action|Drama|Romance,2152896,Action,0
Drama,39651,Drama,1
Action|Adventure|Family,1717715,Action,0
Action|Adventure|Comedy,32028,Action,0
Action|Adventure|Comedy,99558,Action,0
Drama,4181,Drama,1
Drama|War,1198220,Drama,1
Action|Crime|Drama,102593,Action,0
Drama|Horror,2321549,Drama,1
Drama|Mystery|Romance,103186,Drama,1
Comedy,78133,Comedy,2
Action|Horror|Sci-Fi,1147687,Action,0
Drama|Horror|Thriller,2554842,Drama,1
Drama|Romance,76941,Drama,1
Action|Thriller,105636,Action,0
Drama|Mystery|Thriller,1787828,Drama,1
Drama|Romance,778661,Drama,1
Drama|Romance,239060,Drama,1
Drama|Romance,21635,Drama,1
Drama,57598,Drama,1
Drama|Family|Fantasy,382301,Drama,1
Drama,262210,Drama,1
Drama,218581,Drama,1
Drama,27307,Drama,1
Comedy|Family|Romance,247638,Comedy,2
Drama|Fantasy|Romance,475271,Drama,1
Drama|Romance,24800,Drama,1
Drama,1039790,Drama,1
Action|Thriller,2104837,Action,0
Comedy|Drama|Romance,1822311,Comedy,2
Drama|Music,2125500,Drama,1
Comedy|Romance,2751310,Comedy,2
Drama|Romance,63803,Drama,1
Action|Crime|Drama,69257,Action,0
Drama|Thriller,79271,Drama,1
Action|Fantasy|Horror,1428538,Action,0
Drama,87397,Drama,1
Drama,1513713,Drama,1
Drama,1288633,Drama,1
Action|Adventure|History,117621,Action,0
Action|Crime|Drama,62484,Action,0
Comedy|Drama|Romance,2458820,Comedy,2
Comedy|Crime|Mystery,163114,Comedy,2
Comedy|Drama,499603,Comedy,2
Action|Drama,112495,Action,0
Comedy|Drama,246005,Comedy,2
Action|Comedy|Drama,292886,Action,0
Drama,435995,Drama,1
Comedy,2317379,Comedy,2
Drama,1314280,Drama,1
Comedy|Romance,2994646,Comedy,2
Drama|Romance,139362,Drama,1
Comedy|Romance|Sci-Fi,144528,Comedy,2
Comedy|Family|Fantasy,118178,Comedy,2
Drama|Romance,47162,Drama,1
Drama|Thriller,1675192,Drama,1
Comedy|Romance|Crime,27515,Comedy,2
Action|Crime|Thriller,1493813,Action,0
Action|Sci-Fi,251094,Action,0
Comedy|Drama|Thriller,469689,Comedy,2
Comedy|Drama|Romance,1481572,Comedy,2
Comedy,76470,Comedy,2
Action|Adventure|Comedy,365847,Action,0
Action|Crime|Thriller,1549920,Action,0
Drama|Horror|Romance,35009,Drama,1
Drama|Thriller,1590089,Drama,1
Comedy|Drama|Romance,391728,Comedy,2
Action|Comedy|Sport,82136,Action,0
Drama|Romance,24353,Drama,1
Drama,1198385,Drama,1
Action|Comedy|Romance,103950,Action,0
Comedy|Romance,2679480,Comedy,2
Drama|Mystery|Thriller,2075108,Drama,1
Comedy,407732,Comedy,2
Drama,106447,Drama,1
Action|Adventure|Horror,290747,Action,0
Comedy,3958494,Comedy,2
Comedy|Fantasy,70358,Comedy,2
Action|Adventure,110419,Action,0
Comedy,1625345,Comedy,2
Drama,1056067,Drama,1
Drama|Music,90557,Drama,1
Comedy|Drama,69449,Comedy,2
Drama,1054674,Drama,1
Drama,799991,Drama,1
Drama|Family,1028532,Drama,1
Comedy|Crime|Mystery,32326,Comedy,2
Action|Adventure|Comedy,374627,Action,0
Drama,104663,Drama,1
Comedy|Drama|Romance,21749,Comedy,2
Comedy,2087850,Comedy,2
Action|Adventure|Fantasy,1733125,Action,0
Drama,64975,Drama,1
Drama|Thriller,85234,Drama,1
Drama|Crime,61328,Drama,1
Comedy|Music,165710,Comedy,2
Drama|Romance,36230,Drama,1
Comedy|Drama|Family,3064356,Comedy,2
Action|Comedy,361800,Action,0
Action|Drama|Thriller,1198153,Action,0
Drama|Romance,27959,Drama,1
Drama|Romance,4399594,Drama,1
Drama|Thriller,28346,Drama,1
Drama|Thriller,64787,Drama,1
Action|Drama|Romance,364647,Action,0
Action|Comedy,972857,Action,0
Action|Comedy|Romance,106475,Action,0
Drama|Romance,93067,Drama,1
Action|Drama|History,56197,Action,0
Drama,85503,Drama,1
Drama,1158936,Drama,1
Comedy|Fantasy|Horror,96218,Comedy,2
Action|Adventure|Crime,184858,Action,0
Comedy|Romance,50306,Comedy,2
Drama|Mystery|Thriller,53318,Drama,1
Comedy,2191701,Comedy,2
Drama,287364,Drama,1
Drama|Musical|Romance,245837,Drama,1
Comedy|Crime,78058,Comedy,2
Action|Crime|Drama,1046997,Action,0
Comedy,112955,Comedy,2
Drama,94681,Drama,1
Drama|Romance|Thriller,1086216,Drama,1
Comedy|Drama|Romance,111797,Comedy,2
Action|Sci-Fi,2518926,Action,0
Comedy,1194242,Comedy,2
Drama,46447,Drama,1
Drama|Family,63051,Drama,1
Comedy|Romance|Western,37508,Comedy,2
Drama,1780856,Drama,1
Drama,19344,Drama,1
Comedy|Family|Fantasy,918511,Comedy,2
Drama|History,71458,Drama,1
Drama|Horror|Mystery,3341832,Drama,1
Drama,95916,Drama,1
Comedy,84173,Comedy,2
Action|Crime|Drama,99409,Action,0
Drama,4375438,Drama,1
Drama,307213,Drama,1
Comedy,84923,Comedy,2
Drama,31909,Drama,1
Drama,80129,Drama,1
Drama,79239,Drama,1
Comedy,1091172,Comedy,2
