Genre,imdbId,Feature1,Feature2
Documentary|Biography,113125,Documentary,11
Comedy|Romance,113756,Comedy,2
Drama,113952,Drama,6
Drama|Romance,118055,Drama,6
Comedy,115685,Comedy,2
Drama,113200,Drama,6
Comedy|Drama|Romance,112585,Comedy,2
Action|Comedy|Crime,112442,Action,1
Comedy|Drama|Romance,112427,Comedy,2
Comedy|Crime|Drama,109093,Comedy,2
Action|Adventure|Fantasy,112462,Action,1
Drama,61395,Drama,6
Action|Drama,112495,Action,1
Comedy,112541,Comedy,2
Comedy,109370,Comedy,2
Comedy|Family|Fantasy,112642,Comedy,2
Crime|Drama|Mystery,112688,Crime,5
Action|Adventure|Mystery,112715,Action,1
Action|Drama|Thriller,112740,Action,1
Documentary|Biography|Comedy,109508,Documentary,11
Action|Thriller,112851,Action,1
Crime|Drama|Mystery,112857,Crime,5
Action|Adventure|Thriller,112864,Action,1
Action|Comedy|Crime,112887,Action,1
Crime|Drama|Mystery,113044,Crime,5
Action|Adventure|Romance,113071,Action,1
Comedy|Crime|Drama,113243,Comedy,2
Comedy|Drama,113464,Comedy,2
Action|Crime|Sci-Fi,113481,Action,1
Action|Crime|Sci-Fi,113492,Action,1
Comedy,113500,Comedy,2
Drama,113540,Drama,6
Comedy|Drama,113677,Comedy,2
Drama|Comedy,107447,Drama,6
Drama|Romance,113729,Drama,6
Comedy|Romance,113749,Comedy,2
Action|Adventure|Family,113820,Action,1
Comedy|Drama|Romance,113851,Comedy,2
Drama|Horror,110620,Drama,6
Action|Crime|Drama,113957,Action,1
Comedy|Romance,113986,Comedy,2
Comedy,114095,Comedy,2
Action|Crime|Drama,114194,Action,1
Comedy|Drama|Fantasy,114241,Comedy,2
Drama,114323,Drama,6
Drama|Romance,114345,Drama,6
Documentary|Music,114435,Documentary,11
Drama,114436,Drama,6
Comedy|Drama,114478,Comedy,2
Comedy|Drama|Romance,114496,Comedy,2
Action|Horror|Sci-Fi,114508,Action,1
Drama,114534,Drama,6
Action|Crime|Drama,114558,Action,1
Drama|Musical|Romance,58450,Drama,6
Crime|Drama|Thriller,114666,Crime,5
Drama|Fantasy,114663,Drama,6
Comedy|Drama,114682,Comedy,2
Action|Thriller,114781,Action,1
Comedy|Drama,114798,Comedy,2
Documentary,114805,Documentary,11
Drama|Romance,114887,Drama,6
Action|Adventure|Sci-Fi,114898,Action,1
Drama|Thriller,114928,Drama,6
Action|Biography|Western,114938,Action,1
Drama,109340,Drama,6
Drama|War,111579,Drama,6
Drama|War,110882,Drama,6
Drama|Romance,112471,Drama,6
Comedy,112508,Comedy,2
Drama|Thriller,112438,Drama,6
Comedy|Drama,112571,Comedy,2
Drama,112757,Drama,6
Drama|Horror|Mystery,112643,Drama,6
Drama|Romance,112679,Drama,6
Comedy,109445,Comedy,2
Comedy|Drama|Romance,112883,Comedy,2
Drama|Thriller,109635,Drama,6
Action|Adventure|Thriller,109676,Action,1
Crime|Comedy|Fantasy,112854,Crime,5
Drama|Mystery|Thriller,109579,Drama,6
Crime|Drama|Mystery,109642,Crime,5
Comedy,109686,Comedy,2
Comedy|Drama|Romance,111797,Comedy,2
Drama,109759,Drama,6
Comedy|Crime|Romance,109758,Comedy,2
Comedy|Drama|Romance,113117,Comedy,2
Comedy|Romance,113097,Comedy,2
Drama|Family|Fantasy,113089,Drama,6
Comedy|Drama|Family,113199,Comedy,2
Crime|Drama,109906,Crime,5
Documentary|Drama|Sport,110057,Documentary,11
Comedy,110066,Comedy,2
Comedy|Drama|Family,110006,Comedy,2
Action|Drama|Thriller,113360,Action,1
Comedy|Romance,110099,Comedy,2
Drama|Fantasy|Horror,110148,Drama,6
Comedy|Crime,110189,Comedy,2
Comedy|Romance|Sci-Fi,110216,Comedy,2
Action|Crime|Drama,113501,Action,1
Action|Crime|Thriller,113552,Action,1
Action|Adventure|Fantasy,76759,Action,1
Drama|Family|Romance,110367,Drama,6
Drama|Family|Fantasy,113670,Drama,6
Drama,110296,Drama,6
Crime|Drama|Thriller,109731,Crime,5
Drama|Romance,103994,Drama,6
Drama|Romance|War,110322,Drama,6
Crime|Drama,110365,Crime,5
Crime|Drama,107566,Crime,5
Comedy|Drama|Romance,110391,Comedy,2
Drama,113691,Drama,6
Drama|Horror|Romance,109836,Drama,6
Comedy|Family,113755,Comedy,2
Comedy|Drama,110538,Comedy,2
Comedy|Romance,110516,Comedy,2
Comedy,113808,Comedy,2
Drama,113896,Drama,6
Drama|Thriller,113870,Drama,6
Comedy|Drama,110684,Comedy,2
Drama,110638,Drama,6
Crime|Drama,113967,Crime,5
Action|Crime|Drama,117169,Action,1
Comedy|Horror,106402,Comedy,2
Action|Sci-Fi|Thriller,113948,Action,1
Comedy|Romance,110671,Comedy,2
Crime|Drama,110632,Crime,5
Comedy|Romance,110737,Comedy,2
Crime|Drama,110729,Crime,5
Drama|Thriller,114151,Drama,6
Action|Drama|Thriller,114069,Action,1
Crime|Drama|Thriller,110413,Crime,5
Comedy|Romance|Drama,114113,Comedy,2
Comedy|Romance,114210,Comedy,2
Crime|Drama,110912,Crime,5
Drama,114084,Drama,6
Comedy|Drama,105652,Comedy,2
Drama|Romance,110889,Drama,6
Drama|Romance,114129,Drama,6
Action|Romance|Thriller,114214,Action,1
Comedy|Drama,114296,Comedy,2
Comedy|Drama,110907,Comedy,2
Drama|Mystery|Romance,111495,Drama,6
Drama|Music|Mystery,108394,Drama,6
Comedy|Drama|Romance,111507,Comedy,2
Drama|Romance,110769,Drama,6
Drama|Family|Comedy,114268,Drama,6
Drama|Horror|Thriller,110965,Drama,6
Comedy|Drama,114571,Comedy,2
Drama|Family|Fantasy,111112,Drama,6
Action|Crime|Drama,111255,Action,1
Action|Adventure|Sci-Fi,111282,Action,1
Comedy|Drama|Family,111070,Comedy,2
Crime|Drama,111161,Crime,5
Crime|Thriller,111149,Crime,5
Drama|Thriller,108260,Drama,6
Comedy|Drama|Romance,106966,Comedy,2
Comedy|Crime,114594,Comedy,2
Comedy|Drama,111309,Comedy,2
Drama|History|War,110081,Drama,6
Action|Comedy|Sci-Fi,114614,Action,1
Action|Fantasy|Horror,114608,Action,1
Action|Adventure|Mystery,111280,Action,1
Crime|Horror|Thriller,114609,Crime,5
Comedy|Drama|Romance,111590,Comedy,2
Crime|Thriller,114788,Crime,5
Drama|War,114888,Drama,6
Drama,108550,Drama,6
Action|Crime|Sci-Fi,114857,Action,1
Comedy|Drama|Romance,114924,Comedy,2
Drama,111667,Drama,6
Drama|Romance,109655,Drama,6
Comedy|Drama|Romance,110598,Comedy,2
Comedy|Drama|Family,112435,Comedy,2
Comedy,109040,Comedy,2
Comedy|Music,109045,Comedy,2
Drama|Romance|Thriller,104779,Drama,6
Comedy|Crime,109348,Comedy,2
Action|Crime|Drama,109444,Action,1
Crime|Drama|Mystery,109446,Crime,5
Comedy|Drama|Romance,109484,Comedy,2
Comedy|Drama,109504,Comedy,2
Action|Drama|Fantasy,109506,Action,1
Comedy|Family|Fantasy,109813,Comedy,2
Comedy|Drama|Romance,109830,Comedy,2
Comedy|Drama|Romance,109831,Comedy,2
Crime|Drama|Romance,113305,Crime,5
Comedy|Drama|Romance,110091,Comedy,2
Action|Comedy|Romance,110093,Action,1
Comedy|Drama|Romance,110167,Comedy,2
Documentary|Biography|History,107472,Documentary,11
Drama,107426,Drama,6
Comedy|Family|Fantasy,110475,Comedy,2
Action|Adventure|Comedy,110478,Action,1
Comedy|Crime,110622,Comedy,2
Comedy|Drama,110771,Comedy,2
Comedy|Drama|Romance,110950,Comedy,2
Crime|Drama|Thriller,105226,Crime,5
Comedy|Family,110989,Comedy,2
Drama,111054,Drama,6
Action|Adventure|Crime,110997,Action,1
Action|Adventure|Crime,111257,Action,1
Comedy|Romance,111256,Comedy,2
Action|Crime|Sci-Fi,111438,Action,1
Action|Comedy|Thriller,111503,Action,1
Drama|Romance,111693,Drama,6
Drama|Horror|Romance,111742,Drama,6
Crime|Drama|Thriller,112443,Crime,5
Comedy|Drama,110455,Comedy,2
Comedy|Drama,111048,Comedy,2
Action|Comedy|Crime,110399,Action,1
Drama,112570,Drama,6
Drama|History|Romance,109454,Drama,6
Action|Comedy,59170,Action,1
Crime|Drama|Romance,110186,Crime,5
Action|Adventure|Comedy,111301,Action,1
Action|Comedy|Thriller,112702,Action,1
Drama|Mystery|Romance,112849,Drama,6
Drama|Comedy|Crime,113014,Drama,6
Documentary,113104,Documentary,11
Drama|Thriller,113319,Drama,6
Action|Thriller,113827,Action,1
Comedy,114047,Comedy,2
Comedy|Crime|Drama,112889,Comedy,2
Documentary,109339,Documentary,11
Action|Fantasy|Romance,110027,Action,1
Crime|Drama,109785,Crime,5
Crime|Drama|Sport,109035,Crime,5
Comedy|Fantasy,106220,Comedy,2
Documentary|Comedy,111804,Documentary,11
Drama|Romance,106226,Drama,6
Comedy|Crime|Music,109068,Comedy,2
Comedy|Family|Sport,109067,Comedy,2
Action|Comedy|Crime,106292,Action,1
Comedy|Drama|Romance,109219,Comedy,2
Comedy|Drama,106379,Comedy,2
Comedy|Family,106400,Comedy,2
Action|Comedy|Crime,109254,Action,1
Crime|Drama|Mystery,109297,Crime,5
Action|Crime|Drama,109303,Action,1
Drama|Sport,109305,Drama,6
Drama|Romance,109306,Drama,6
Drama|Mystery|Romance,106471,Drama,6
Crime|Drama,106489,Crime,5
Drama|Comedy,106505,Drama,6
Crime|Drama|Thriller,106519,Crime,5
Comedy|Western,109439,Comedy,2
Comedy|Mystery,109443,Comedy,2
Action|Adventure|Thriller,106582,Action,1
Comedy|Sci-Fi,106598,Comedy,2
Comedy|Crime|Thriller,109480,Comedy,2
Action|Comedy|Crime,109493,Action,1
Drama,106660,Drama,6
Comedy|Romance,106673,Comedy,2
Comedy,106677,Comedy,2
Action|Crime|Sci-Fi,106697,Action,1
Documentary|Adventure|Sport,109729,Documentary,11
Comedy|Drama|Romance,106834,Comedy,2
Comedy|Crime|Thriller,106873,Comedy,2
Drama|Music|Romance,106332,Drama,6
Comedy|Romance,109783,Comedy,2
Drama|Thriller,106881,Drama,6
Comedy|Music,106880,Comedy,2
Comedy|Drama,111732,Comedy,2
Drama|Mystery|Romance,106926,Drama,6
Comedy|Crime|Mystery,111712,Comedy,2
Comedy|Drama|Romance,106941,Comedy,2
Drama|Mystery|Thriller,106918,Drama,6
Crime|Drama|Thriller,109842,Crime,5
Action|Crime|Drama,106977,Action,1
Drama|History|Western,107004,Drama,6
Action|Adventure|Crime,109890,Action,1
Comedy|Crime|Family,109891,Comedy,2
Drama|Romance,109913,Drama,6
Comedy,109920,Comedy,2
Crime|Drama|Thriller,107057,Crime,5
Action|Thriller,107076,Action,1
Action|Biography|Drama,107096,Action,1
Action|Comedy,107144,Action,1
Comedy,113674,Comedy,2
Comedy|Drama,112966,Comedy,2
Drama|Romance,107151,Drama,6
Comedy|Music|Romance,110064,Comedy,2
Comedy|Drama|Fantasy,110074,Comedy,2
Comedy|Drama,110097,Comedy,2
Comedy|War,110123,Comedy,2
Action|Drama|Thriller,107206,Action,1
Crime|Comedy|Drama,110197,Crime,5
Action|Crime|Drama,107286,Action,1
Crime|Drama|Thriller,107302,Crime,5
Crime|Thriller,110265,Crime,5
Drama|History,107322,Drama,6
Action|Adventure|Comedy,107362,Action,1
Comedy|Family,107413,Comedy,2
Comedy|Western,110353,Comedy,2
Drama|Romance,107468,Drama,6
Comedy,107478,Comedy,2
Crime|Mystery|Thriller,107497,Crime,5
Drama,107501,Drama,6
Comedy|Mystery,107507,Comedy,2
Crime|Drama|Thriller,107554,Crime,5
Action|Adventure|Thriller,116253,Action,1
Comedy|Drama|Romance,111689,Comedy,2
Comedy|Drama|Romance,107616,Comedy,2
Drama|Romance,107611,Drama,6
Comedy|Romance,107613,Comedy,2
Comedy|Drama|Family,107614,Comedy,2
Comedy|Drama,107653,Comedy,2
Action|Drama|Family,110657,Action,1
Comedy|Drama,110649,Comedy,2
Action|Drama|Sci-Fi,110678,Action,1
Crime|Drama|Thriller,107808,Crime,5
Drama,107818,Drama,6
Drama|Music|Romance,107822,Drama,6
Drama|Romance,107840,Drama,6
Action|Drama|Sport,107889,Action,1
Comedy|Crime|Drama,110939,Comedy,2
Comedy|Crime|Drama,110955,Comedy,2
Drama|Romance,107943,Drama,6
Comedy|Drama,110971,Comedy,2
Action|Crime|Drama,107969,Action,1
Comedy|Drama,111001,Comedy,2
Action|Crime|Sci-Fi,107978,Action,1
Action|Crime|Drama,107983,Action,1
Crime|Drama,105275,Crime,5
Drama|Romance,108000,Drama,6
Drama,108026,Drama,6
Comedy|Drama|Sport,111094,Comedy,2
Drama,111102,Drama,6
Drama|Family|Fantasy,108071,Drama,6
Comedy|Crime|Horror,111127,Comedy,2
Action|Adventure|Crime,111143,Action,1
Comedy|Drama,108122,Comedy,2
Drama|Comedy,111194,Drama,6
Comedy|Drama|Romance,111201,Comedy,2
Comedy|Drama|Mystery,108149,Comedy,2
Comedy|Drama|Romance,108160,Comedy,2
Drama|Thriller,108162,Drama,6
Comedy|Drama|Romance,108186,Comedy,2
Comedy|Romance,108174,Comedy,2
Action|Crime|Mystery,108238,Action,1
Drama,89256,Drama,6
Action|Adventure|Crime,111323,Action,1
Action|Comedy|Mystery,111400,Action,1
Comedy|Romance|Drama,111418,Comedy,2
Action|Adventure|Comedy,108333,Action,1
Action|Biography|Drama,108358,Action,1
Crime|Drama|Romance,108399,Crime,5
Documentary|History,108515,Documentary,11
Comedy|Drama,107779,Comedy,2
Drama,109226,Drama,6
Drama|Romance|Thriller,110259,Drama,6
Comedy|Drama,114906,Comedy,2
Drama|Romance,107002,Drama,6
Comedy,109403,Comedy,2
Comedy|Romance,110623,Comedy,2
Comedy,107315,Comedy,2
Comedy|Drama,106408,Comedy,2
Comedy|Family|Sport,110363,Comedy,2
Drama,107349,Drama,6
Comedy|Crime|Drama,111709,Comedy,2
Drama,109828,Drama,6
Comedy,107225,Comedy,2
Comedy|Drama,111252,Comedy,2
Comedy|Family|Romance,110366,Comedy,2
Comedy,106878,Comedy,2
Crime|Drama|Thriller,108059,Crime,5
Comedy|Drama|History,110892,Comedy,2
Documentary|History,112651,Documentary,11
Comedy|Romance,107642,Comedy,2
Drama|Romance,106678,Drama,6
Comedy,112572,Comedy,2
Comedy|Family,99785,Comedy,2
Drama|Fantasy|Romance,99653,Drama,6
Action|Sci-Fi|Thriller,103064,Action,1
Action|Drama|Thriller,114706,Action,1
Action|Adventure,96895,Action,1
Crime|Drama|Thriller,102926,Crime,5
Comedy|Romance,100405,Comedy,2
Comedy|Drama|Fantasy,110719,Comedy,2
Action|Adventure|Western,65214,Action,1
Crime|Romance|Thriller,110395,Crime,5
Drama,111752,Drama,6
Documentary|Music,109934,Documentary,11
Comedy,112606,Comedy,2
Documentary,115978,Documentary,11
Comedy|Drama|Romance,117247,Comedy,2
Drama|Romance,106537,Drama,6
Crime|Drama|Thriller,116282,Crime,5
Comedy|Romance,117283,Comedy,2
Drama|Romance,116684,Drama,6
Drama|Thriller|Mystery,110374,Drama,6
Comedy|Drama,70506,Comedy,2
Drama,113083,Drama,6
Comedy|Romance,118001,Comedy,2
Comedy|Family|Sport,116165,Comedy,2
Drama,102855,Drama,6
Drama|Romance,107471,Drama,6
Comedy|Drama|Romance,113839,Comedy,2
Action|Drama|Thriller,112712,Action,1
Drama|Comedy,90665,Drama,6
Comedy|Crime|Drama,117891,Comedy,2
Comedy|Crime|Drama,113613,Comedy,2
Crime|Drama|Mystery,117381,Crime,5
Crime|Drama,114305,Crime,5
Drama|Romance,115837,Drama,6
Drama|War,114671,Drama,6
Comedy,112844,Comedy,2
Action|Comedy|Family,114658,Action,1
Comedy|Drama,116275,Comedy,2
Drama|Thriller,113122,Drama,6
Comedy,117608,Comedy,2
Comedy|Drama|Romance,113448,Comedy,2
Comedy|Drama,116414,Comedy,2
Drama|Horror|Thriller,116095,Drama,6
Drama,117517,Drama,6
Comedy,117312,Comedy,2
Drama,113947,Drama,6
Action|Drama|Mystery,115956,Action,1
Action|Adventure|Thriller,117060,Action,1
Comedy|Drama|Mystery,109028,Comedy,2
Drama|Romance,117071,Drama,6
Comedy,117788,Comedy,2
Action|Adventure|Fantasy,116136,Action,1
Drama|War,117117,Drama,6
Comedy|Sport,116168,Comedy,2
Comedy|Drama,111787,Comedy,2
Crime|Drama|Thriller,54189,Crime,5
Comedy|Drama|Romance,115591,Comedy,2
Drama|Thriller,116287,Drama,6
Comedy,116768,Comedy,2
Comedy|Crime|Drama,116269,Comedy,2
Comedy|Drama|War,114787,Comedy,2
Drama|Romance|War,113720,Drama,6
Action|Sport,112536,Action,1
Drama,48473,Drama,6
Drama,52572,Drama,6
Comedy|Horror|Sci-Fi,117128,Comedy,2
Drama,114616,Drama,6
Action|Drama|Thriller,110061,Action,1
Comedy|Horror|Sci-Fi,140614,Comedy,2
Drama|Romance,114307,Drama,6
Drama|Mystery|Sci-Fi,58898,Drama,6
Comedy|Crime|Drama,82206,Comedy,2
Documentary|Drama,111430,Documentary,11
Documentary|War,107727,Documentary,11
Drama|Thriller,81759,Drama,6
Drama,113443,Drama,6
Drama|Romance,109491,Drama,6
Action|Adventure|Comedy,114048,Action,1
Comedy|Drama|Romance,117104,Comedy,2
Action|Sci-Fi|Thriller,117688,Action,1
Drama,109751,Drama,6
Action|Crime|Drama,117774,Action,1
Crime|Drama|Mystery,114736,Crime,5
Comedy|Drama|Romance,112604,Comedy,2
Comedy|Crime|Drama,116289,Comedy,2
Drama,109593,Drama,6
Comedy,103095,Comedy,2
Comedy|Drama,112368,Comedy,2
Drama,62952,Drama,6
Action|Adventure|Thriller,117420,Action,1
Comedy|Drama|Music,115951,Comedy,2
Drama|Sport,117784,Drama,6
Crime|Drama|Mystery,117107,Crime,5
Comedy|Romance,117979,Comedy,2
Comedy|Sport,115851,Comedy,2
Crime|Drama|Romance,109374,Crime,5
Drama,110712,Drama,6
Drama|Fantasy|Western,112817,Drama,6
Action|Crime|Drama,73778,Action,1
Comedy|Romance,112546,Comedy,2
Comedy|Fantasy,108500,Comedy,2
Comedy|Romance|Sci-Fi,117108,Comedy,2
Drama,114103,Drama,6
Documentary|Biography,113270,Documentary,11
Drama,92123,Drama,6
Drama|Fantasy|Horror,115963,Drama,6
Comedy|Sport,116448,Comedy,2
Drama|Thriller,116827,Drama,6
Comedy|Romance,112701,Comedy,2
Drama|Mystery|Thriller,116508,Drama,6
Action|Crime|Drama,117260,Action,1
Action|Adventure|Thriller,117500,Action,1
Comedy,116405,Comedy,2
Comedy|Fantasy|Horror,109592,Comedy,2
Action|Adventure|Drama,117998,Action,1
Action|Sci-Fi,115624,Action,1
Drama,113145,Drama,6
Comedy|Action,117723,Comedy,2
Comedy|Drama,112586,Comedy,2
Crime|Drama|Film-Noir,40366,Crime,5
Comedy|Adventure,117768,Comedy,2
Drama|War,31612,Drama,6
Comedy,57012,Comedy,2
Comedy|Drama|Romance,103926,Comedy,2
Comedy|Drama|Romance,113849,Comedy,2
Documentary|Biography|Music,109381,Documentary,11
Action|Drama,109688,Action,1
Drama,104606,Drama,6
Documentary|Biography,110480,Documentary,11
Drama|War,108211,Drama,6
Action|Adventure|Comedy,117331,Action,1
Comedy|Crime|Drama,117765,Comedy,2
Comedy|Drama,116833,Comedy,2
Drama|Romance,113280,Drama,6
Comedy|Drama|Fantasy,116669,Comedy,2
Drama|Comedy,113211,Drama,6
Comedy|Drama,114494,Comedy,2
Comedy|Drama|Musical,94265,Comedy,2
Comedy,105201,Comedy,2
Drama,70820,Drama,6
Drama,84898,Drama,6
Comedy|Drama,109191,Comedy,2
Drama,117951,Drama,6
Action|Adventure|Sci-Fi,116629,Action,1
Drama|Mystery|Romance,117737,Drama,6
Action|Drama|Sport,116277,Action,1
Comedy|Drama|Thriller,115798,Comedy,2
Comedy|Sport,116778,Comedy,2
Action|Drama|Mystery,116213,Action,1
Documentary,113147,Documentary,11
Comedy|Romance|Sci-Fi,117218,Comedy,2
Drama,100990,Drama,6
Drama|Romance|War,111546,Drama,6
Documentary|Music,113610,Documentary,11
Crime|Drama,111180,Crime,5
Comedy|Drama,111237,Comedy,2
Drama|Romance,72362,Drama,6
Comedy,103207,Comedy,2
Action|Adventure|Drama,116040,Action,1
Comedy|Fantasy|Horror,116365,Comedy,2
Crime|Drama|Mystery,116905,Crime,5
Comedy|Drama|Family,116493,Comedy,2
Drama|Fantasy|Romance,117333,Drama,6
Comedy|Drama|Romance,118113,Comedy,2
Comedy|Drama|Romance,117628,Comedy,2
Crime|Drama|Thriller,117913,Crime,5
Drama,115530,Drama,6
Comedy|Romance,114266,Comedy,2
Action|Adventure|Crime,116320,Action,1
Comedy|Family|Fantasy,116756,Comedy,2
Drama|Fantasy,109356,Drama,6
Comedy|Family,116823,Comedy,2
Crime|Drama|Romance,112568,Crime,5
Action|Mystery|Thriller,114170,Action,1
Drama|War,117999,Drama,6
Comedy,118073,Comedy,2
Comedy|Drama,108220,Comedy,2
Drama|Romance|Thriller,112746,Drama,6
Drama|Romance|War,104403,Drama,6
Comedy|Drama|Romance,61495,Comedy,2
Drama|History|Mystery,110246,Drama,6
Comedy|Crime|Romance,116164,Comedy,2
Drama|Mystery,112716,Drama,6
Comedy|Fantasy|Musical,116707,Comedy,2
Comedy,116313,Comedy,2
Comedy|Drama|Romance,114550,Comedy,2
Crime|Thriller,117438,Crime,5
Comedy|Crime|Romance,116531,Comedy,2
Comedy,117332,Comedy,2
Drama,116353,Drama,6
Action|Drama|Sci-Fi,115857,Action,1
Comedy|Family|Fantasy,117008,Comedy,2
Comedy|Drama|Romance,116191,Comedy,2
Action|Fantasy|Thriller,115986,Action,1
Comedy|Family,116571,Comedy,2
Drama|Horror,53459,Drama,6
Comedy|Fantasy|Horror,117826,Comedy,2
Drama,113695,Drama,6
Crime|Drama|Mystery,111424,Crime,5
Drama|Romance,113080,Drama,6
Drama,115680,Drama,6
Drama,117718,Drama,6
Action|Adventure|Sci-Fi,116225,Action,1
Crime|Drama,112767,Crime,5
Comedy|Drama|Romance,117918,Comedy,2
Drama|Music,104109,Drama,6
Drama,51980,Drama,6
Drama,100840,Drama,6
Comedy|Romance,107575,Comedy,2
Drama,42054,Drama,6
Crime|Drama,68646,Crime,5
Comedy,109255,Comedy,2
Action|Comedy|Crime,104558,Action,1
Comedy|Drama,116985,Comedy,2
Comedy|Drama,114936,Comedy,2
Drama,114474,Drama,6
Crime|Romance|Thriller,115736,Crime,5
Comedy,115836,Comedy,2
Comedy|Crime|Thriller,101692,Comedy,2
Crime|Drama|Music,116745,Crime,5
Comedy|Crime,119214,Comedy,2
Comedy|Romance,116934,Comedy,2
Drama,109066,Drama,6
Drama,75169,Drama,6
Action|Comedy|Crime,106544,Action,1
Comedy|Drama,116418,Comedy,2
Drama,112607,Drama,6
Drama|Thriller,117965,Drama,6
Drama,114592,Drama,6
Comedy|Family|Fantasy,115725,Comedy,2
Action|Comedy|Crime,115783,Action,1
Drama|Romance|War,120271,Drama,6
Crime|Mystery|Romance,94822,Crime,5
Comedy|Drama|Romance,117991,Comedy,2
Drama|Romance|War,117093,Drama,6
Drama|Romance,24252,Drama,6
Drama,105729,Drama,6
Drama,111019,Drama,6
Comedy|Romance,32904,Comedy,2
Comedy|Musical|Romance,45152,Comedy,2
Drama|Musical|Romance,43278,Drama,6
Comedy|Musical|Romance,50419,Comedy,2
Comedy|Drama|Romance,54698,Comedy,2
Comedy|Romance,25316,Comedy,2
